character_label,lomez,sacamano,devola,steinbrenner,newman,pitt,peterman,kruger,exclam_cnt,question_cnt,quote_len,num_words,avg_len_word,text_proc
elaine,0,0,0,0,0,0,0,0,0,0,103,19,4.473684210526316,know know jerri but the plazaaa never stay there like littl vacat
jerry,0,0,0,0,0,0,0,0,0,0,59,12,4.0,well sure catch broadway show while you town
elaine,0,0,0,0,0,0,0,0,0,0,59,9,5.666666666666668,laugh listen use your parent address florida
jerry,0,0,0,0,0,0,0,0,1,0,45,9,4.111111111111111,there come town tomorrow the way
elaine,0,0,0,0,0,0,0,0,0,0,35,8,3.5,what draw magoo
jerry,0,0,0,0,0,0,0,0,0,0,41,7,5.0,georg elain laugh heartili
george,0,0,0,0,0,0,0,0,0,1,48,7,6.0,you enjoy yourself more laugh from elain
george,0,0,0,0,0,0,0,0,1,1,57,11,4.2727272727272725,you see you see listen when your next draw class
george,0,0,0,0,0,0,0,0,0,0,39,10,3.0,all right want you favor
george,0,0,0,0,0,0,0,0,0,0,39,10,3.0,want you find out she like
elaine,0,0,0,0,0,0,0,0,0,3,107,20,4.4,find out like you what are you high school georg come you just talk her yourself
george,0,0,0,0,0,0,0,0,0,0,60,13,3.692307692307693,but she gon know that like her more than she like
jerry,0,0,0,0,0,0,0,0,0,0,108,24,3.5416666666666665,you know parent are come and got some clean you and potsi are done scheme
kramer,0,0,0,0,0,0,0,0,4,0,52,8,5.625,the macanaw peach jerri the macanaw peach
jerry,0,0,0,0,0,0,0,0,1,0,77,16,3.875,aah right the one from oregon that are onli ripe for two week year
kramer,0,0,0,0,1,0,0,0,0,0,184,32,4.78125,yeah yeah split case with newmani wait all year for thi oooh thi fantast make your tast bud come aliv like have circu your mouth take tast
kramer,0,0,0,0,0,0,0,0,0,0,26,6,3.5,come just take tast
jerry,0,0,0,0,0,0,0,0,0,0,97,20,3.9,not gon tast your peach ate some one pecan last night not gon eat your peach
kramer,0,0,0,0,0,0,0,0,0,0,98,19,4.2105263157894735,jerri thi miracl natur that exist for brief period like the aurora boreali
jerry,0,0,0,0,0,0,0,0,1,0,31,7,3.571428571428572,yeah think got flea bite
jerry,0,0,0,0,0,0,0,0,0,0,39,8,4.0,look thi ankl all bitten
kramer,0,0,0,0,0,0,0,0,0,0,44,8,4.625,sweat buddi use have flea
jerry,0,0,0,0,0,0,0,0,0,1,27,6,3.6666666666666665,what did you about them
elaine,0,0,0,0,0,0,0,0,1,1,60,11,4.545454545454546,hey paula hear you been go out with georg costanza
elaine,0,0,0,0,0,0,0,0,0,0,84,13,5.538461538461538,everybodi know yknow georg told think you total cute and everyth
elaine,0,0,0,0,0,0,0,0,0,1,56,13,3.3846153846153846,mean you like him you like him like him
jerry,0,0,0,0,0,0,0,0,0,0,58,13,3.5384615384615383,get thi how did thi happen have dog
jerry,0,0,0,0,0,0,0,0,0,0,61,14,3.4285714285714284,nobodi can here for hour got parent town
elaine,0,0,0,0,0,0,0,0,0,1,26,7,2.8571428571428568,whi you have bug guy
elaine,0,0,0,0,0,0,0,0,0,1,88,17,4.235294117647058,argh flea strike the purs she just deposit the couch how did you get flea
jerry,0,0,0,0,0,0,0,0,0,1,295,60,3.933333333333333,know but everi one got clear out the apart for two day know what gon with parent they never let pay for hotel and they someplac their own sure gon some aw dump wait second have you check the plaza yet
elaine,0,0,0,0,0,0,0,0,0,1,42,8,4.375,well what about you where you gon stay
jerry,0,0,0,0,0,0,0,0,0,0,97,18,4.4444444444444455,dunno gon ask shelley but she still might upset from the mastic pecan incid
elaine,0,0,0,0,0,0,0,0,2,0,75,14,4.428571428571429,hey found out from paula she like georg bet reliev
jerry,0,0,0,0,0,0,0,0,0,0,131,26,4.076923076923077,yeah when dead reliev the way vike press sent fedex for you parent they brought with
elaine,0,0,0,0,0,0,0,0,0,0,46,8,4.875,yeah that just some stuff about the compani
george,0,0,0,0,0,0,0,0,1,1,45,9,4.111111111111111,hum elain hey did you talk paula
george,0,0,0,0,0,0,0,0,0,1,48,10,3.9,she said she like kiddin she said that
george,0,0,0,0,0,0,0,0,0,0,42,8,4.375,those were her exact word like georg
george,0,0,0,0,0,0,0,0,0,1,106,22,3.863636363636364,haaaaaaa jerri how you like thatyou see get myself dizzi all work and for what
elaine,0,0,0,0,0,0,0,0,0,0,64,12,4.416666666666667,fact she said that look are even that import her
george,0,0,0,0,0,0,0,0,0,1,39,7,4.714285714285714,she said look are import her
elaine,0,0,0,0,0,0,0,0,0,0,46,6,6.833333333333332,wellhum let rephras that she said
george,0,0,0,0,0,0,0,0,0,0,31,7,3.571428571428572,she think ugli knew
jerry,0,0,0,0,0,0,0,0,0,0,152,28,4.464285714285714,you see the thing there lot ugli peopl out there walk around but they know they ugli becaus nobodi actual tell them
elaine,0,0,0,0,0,0,0,0,0,0,44,9,4.0,okay the point georg she like you
george,0,0,0,0,0,0,0,0,1,2,159,30,4.333333333333333,what rather she hate and thought wa good look least can get somebodi els scratch hi chest what thi whi itch
jerry,0,0,0,0,0,0,0,0,1,0,29,6,4.0,yeah all taken care
elaine,0,0,0,0,0,0,0,0,0,0,59,12,4.0,thank you much for recommend vike press
elaine,0,0,0,0,0,0,0,0,0,0,38,6,5.5,she leav hurriedli got gooo
jerry,0,0,0,0,0,0,0,0,1,0,86,18,3.8333333333333335,yeah got the apart but there be fumig
elaine,0,0,0,0,0,0,0,0,0,0,86,18,3.8333333333333335,take chanc come grab him the coat and head back hi place
elaine,0,0,0,0,0,0,0,0,0,0,37,8,3.75,jerri need that fedex right now
jerry,0,0,0,0,0,0,0,0,0,0,22,6,2.833333333333333,told you take
elaine,0,0,0,0,0,0,0,0,0,0,66,14,3.7857142857142856,well did know that wa manuscript that had read
jerry,0,0,0,0,0,0,0,0,0,0,61,13,3.7692307692307687,well you there like ga chamber there
kramer,0,0,0,0,0,0,0,0,0,0,44,8,4.625,left macanaw peach your refriger
jerry,0,0,0,0,0,0,0,0,0,0,55,8,6.0,kramer they fumig there toxic ga there
jerry,0,0,0,0,0,0,0,0,1,0,69,15,3.6666666666666665,you fine you were there for what coupl minut
kramer,0,0,0,0,0,0,0,0,3,0,78,16,3.9375,hour and half wa read manuscript just could put down
kramer,0,0,0,0,0,0,0,0,0,0,41,9,3.6666666666666665,now that you mention littl woozi
elaine,0,0,0,0,0,0,0,0,0,0,51,10,4.2,kramer you got back there grab manuscript
kramer,0,0,0,0,0,0,0,0,2,0,29,6,4.0,not go back there
elaine,0,0,0,0,0,0,0,0,0,2,29,6,4.0,all right then where
kramer,0,0,0,0,0,0,0,0,0,0,42,9,3.7777777777777777,left the coffe tabl somethin
jerry,0,0,0,0,0,0,0,0,0,1,36,8,3.625,did you see the sign the door
kramer,0,0,0,0,0,0,0,0,0,0,80,16,4.0625,well thought wa your parent would walk while you with girl
elaine,0,0,0,0,0,0,0,0,0,1,60,12,4.083333333333333,heavi pant not ani tabl kramer where
kramer,0,0,0,0,0,0,0,0,0,0,58,13,3.5384615384615383,well know wa the bathroom the kitchen
jerry,0,0,0,0,0,0,0,0,0,1,22,6,2.833333333333333,can you get soda
kramer,0,0,0,0,0,0,0,0,0,0,76,17,3.5294117647058822,jerri had some milk made sandwich got get out the build
elaine,0,0,0,0,0,0,0,0,0,1,72,13,4.615384615384615,again pant could find anywher how did you get flea anyway
jerry,0,0,0,0,0,0,0,0,0,0,48,9,4.4444444444444455,know who could been apart
elaine,0,0,0,0,0,0,0,0,0,0,115,21,4.523809523809524,look everywher even under the couch but all could find were the stupid chunki wrapper could
jerry,0,0,0,0,0,0,0,0,0,1,44,9,4.0,wait minut did you say chunki wrapper
jerry,0,0,0,0,1,0,0,0,4,0,108,19,4.7368421052631575,let see those smell them know the chunki that left these chunki newman got him
jerry,0,0,0,0,1,0,0,0,0,0,55,11,4.090909090909091,newman open the door newman know you there
jerry,0,0,0,0,0,0,0,0,0,0,109,22,4.0,there noth pleasant about let just cut the crap you gave flea know and you know
jerry,0,0,0,0,1,0,0,0,1,0,183,33,4.575757575757576,but there probabl flea crawl all over your littl snack bar say thi newman wildli scratch behind hi back suddenli stop when jerri turn around
jerry,0,0,0,0,1,0,0,0,1,0,352,68,4.191176470588236,you know newman the thing about flea that they irrit the skin and they start itch mayb you can hold out five second ten mayb fifteen twenti but after while matter how much will power person may have matter becaus they crawl crawl your skin your leg your spine your back
george,0,0,0,0,0,0,0,0,0,1,48,8,5.125,whi should that make ani differ you
george,0,0,0,0,0,0,0,0,0,0,47,10,3.8,cours not you care what look like
george,0,0,0,0,0,0,0,0,0,1,104,20,4.25,suppos could just pull thi out hi tuck shirt and walk around like thi and you would care
george,0,0,0,0,0,0,0,0,0,1,114,23,4.0,humm suppos could lincoln center and wear sneaker and jean and that would fine too
elaine,0,0,0,0,0,0,0,0,0,1,29,6,4.0,did you read the whole thing
elaine,0,0,0,0,0,0,0,0,0,1,25,6,3.333333333333333,huh what about
kramer,0,0,0,0,0,0,0,0,0,0,80,11,6.363636363636362,well stori about love decept greed lust and unbridl enthusiasm
kramer,0,0,0,0,0,0,0,0,0,0,52,9,4.888888888888889,well that what led billi mumphrey downfal
kramer,0,0,0,0,0,0,0,0,0,0,178,31,4.774193548387096,you see elain billi wa simpl countri boy you might say cockey optimist who got himself mix the high stake game world diplomaci and intern intrigu
elaine,0,0,0,0,0,0,0,0,0,0,51,11,3.727272727272727,the waitress can have scotch the rock
elaine,0,0,0,0,0,0,0,0,0,2,52,10,4.3,what what are you doin kramer salt her food
kramer,0,0,0,0,0,0,0,0,0,0,158,24,5.625,thi food ha tast nothin gettin nothin realiz must the toxic ga from the fumig leav paranoid and confus
jerry,0,0,0,0,0,0,0,0,0,0,43,9,3.888888888888889,hey thank lot for lettin stay here
jerry,0,0,0,0,0,0,0,0,0,1,52,8,5.625,your you know what think brush later
jerry,0,0,0,0,0,0,0,0,0,0,70,11,5.454545454545454,long paus sure humm song then stare the toothbrush
kramer,0,0,0,0,1,0,0,0,0,0,44,9,4.0,newman let have bite your macanaw
kramer,0,0,0,0,0,0,0,0,0,0,95,18,4.333333333333333,come cmon need tast take hi peach nothin even tast macanaw
kramer,0,0,0,0,0,0,0,0,0,0,43,9,3.888888888888889,wait all year and even tast
elaine,0,0,0,0,0,0,0,0,0,0,80,14,4.785714285714286,stori about love decept greed lust and unbridl enthusiasm
elaine,0,0,0,0,0,0,0,0,1,0,97,11,7.909090909090909,yeah thathat right that that what led throath clear billi mumphrey downfal
elaine,0,0,0,0,0,0,0,0,0,0,198,30,5.633333333333334,ye yeyesthat right you see billi mumphrey wa simpl countri boy some might say cockey optimist who got caught the dirti game world diplomaci and intern intrigu
jerry,0,0,0,0,0,0,0,0,4,1,70,12,4.916666666666667,god what the hell thi tell velvet
jerry,0,0,0,0,0,0,0,0,0,0,29,6,4.0,she seen you thi thing
george,0,0,0,0,0,0,0,0,0,0,120,20,5.05,that right just had sex you know jerri been search for someon long time well the search over
jerry,0,0,0,0,0,0,0,0,0,0,53,9,5.0,and now the search for the right psychiatrist begin
george,0,0,0,0,0,0,0,0,1,0,41,7,5.0,huh what with the suitcas
jerry,0,0,0,0,0,0,0,0,0,0,43,9,3.888888888888889,well guess stuck with the velvet fog
elaine,0,0,0,0,0,0,0,0,0,0,185,35,4.314285714285714,mandel you understand friend had flea ran into the ga could have kill and other friend could tast hi peach they onli good for two week
george,0,0,0,0,0,0,0,0,0,1,97,20,3.9,mouth full thi fantast put the pit the plate dyou ever had macanaw peach
george,0,0,0,0,0,0,0,0,0,0,24,6,3.1666666666666665,too bad all done
kramer,0,0,0,0,0,0,0,0,3,1,92,16,4.8125,ye ye back can tast again passerbi hey what the date today
kramer,0,0,0,0,1,0,0,0,0,0,80,15,4.4,fifteenth ye last day for the macanaw can still make wait newman
kramer,0,0,0,0,0,0,0,0,0,0,81,15,4.466666666666667,fake laugh look hubert the mailman you rememb the mailman you
elaine,0,0,0,0,0,0,0,0,0,1,34,6,4.833333333333333,knock hello anybodi here
jerry,0,0,0,0,0,0,0,0,0,0,41,8,4.25,hear you go out with david putti
elaine,0,0,0,0,0,0,0,0,0,1,28,6,3.8333333333333335,yeah what problem
jerry,0,0,0,0,0,0,0,0,0,0,68,14,3.928571428571429,well think could ask suppos friend mine
elaine,0,0,0,0,0,0,0,0,0,0,75,15,4.066666666666666,well guess figur you just would care ha been few year
jerry,0,0,0,0,0,0,0,0,0,0,201,36,4.611111111111111,elain you alway care who exgirlfriend date you want someon you know and you want someon better than you now even though the latter obvious imposs
jerry,0,0,0,0,0,0,0,0,0,0,92,19,3.8947368421052633,the former still appli know what but just see you with mechan
elaine,0,0,0,0,0,0,0,0,0,0,239,41,4.853658536585366,yeah right right well all those mechan work all day with their hand and their big muscular arm machin and then they come home drip with anim sexual like stanley kowalski what huge turnoff that
george,0,0,0,0,0,0,0,0,0,0,144,28,4.178571428571429,look that they got lobster the menu who would order lobster here mean they bring lobster everyday hope today the day
george,0,0,0,0,0,0,0,0,0,0,130,26,4.038461538461538,you know think realli need front televis set you take out thi relationship just tortur
george,0,0,0,0,0,0,0,0,0,1,42,10,3.3,eye job you need eye job
george,0,0,0,0,0,0,0,0,0,0,77,11,6.090909090909091,you not divorce your just separ you you separate
george,0,0,0,0,0,0,0,0,2,0,172,32,4.40625,you not out there you becaus out there and see you out there there not enough voltag thi world electroshock back into coher
george,0,0,0,1,0,0,0,0,0,1,63,11,4.818181818181818,tuesday tuesday steinbrenn need run
george,0,0,0,0,0,0,0,0,1,0,43,9,3.888888888888889,kramer hey hey get out hi seat
george,0,0,0,0,0,0,0,0,0,0,26,6,3.5,come over and sit down
kramer,0,0,0,0,0,0,0,0,0,0,34,6,4.833333333333333,hey listen got somewher
george,0,0,0,0,0,0,0,0,0,0,46,10,3.7,you gon sit down you son gun
kramer,0,0,0,0,0,0,0,0,0,1,71,13,4.538461538461538,all right sit down how are you kiss estel the cheek
kramer,0,0,0,0,0,0,0,0,0,0,78,16,3.9375,yeah good for you hey you have look your best you out there now
kramer,0,0,0,0,0,0,0,0,0,0,126,21,5.047619047619048,whistl good veri good work thi kid from guatemala with nose turn him into ricardo montalban
george,0,0,0,0,0,0,0,0,0,1,40,7,4.857142857142857,hey kramer what are you do tuesday
george,0,0,0,0,0,0,0,0,0,0,102,20,4.15,whi doe pick you after the oper got the car with the bench seat that you like
kramer,0,0,0,0,0,0,0,0,0,0,115,23,4.043478260869565,yeah know but drive anybodi anywher until down the motor vehicl bureau and get new plate
kramer,0,0,0,0,0,0,0,0,0,0,73,15,3.933333333333333,yeah here pick new plate name kramer cosmo kramer
kramer,0,0,0,0,0,0,0,0,0,1,183,33,4.575757575757576,sign okay the clerk hand him manila envelop thank open the envelop assman these belong not the assman think there been mistak
elaine,0,0,0,0,0,0,0,0,0,0,36,7,4.285714285714286,wa with david putti last night
elaine,0,0,0,0,0,0,0,0,1,0,61,11,4.636363636363637,jerri there confus that move with ani other move
jerry,0,0,0,0,0,0,0,0,0,0,39,8,4.0,believ stole move
elaine,0,0,0,0,0,0,0,0,1,0,124,25,4.0,what els did you tell reach over slap jerri him doe again the two you must have had quit littl chat
jerry,0,0,0,0,0,0,0,0,1,0,172,31,4.580645161290323,wa like that did even mention you you know were the garag you know how garag are they conduc sex talk hightestosteron area
elaine,0,0,0,0,0,0,0,0,0,1,45,9,4.111111111111111,becaus all the piston and the lube job
jerry,0,0,0,0,0,0,0,0,0,0,69,14,4.0,well go down that garag and tell him stop do
jerry,0,0,0,0,0,0,0,0,0,0,58,9,5.5555555555555545,yeah but like anoth comedian steal materi
elaine,0,0,0,0,0,0,0,0,1,0,104,20,4.25,well doe even exactli the same use pinch the end instead the swirl
jerry,0,0,0,0,0,0,0,0,0,0,169,31,4.483870967741935,yeah the pinch ive done the pinch that not new besid which know how you could trust ani hi move now hi whole repertoir could lift
elaine,0,0,0,0,0,0,0,0,0,0,61,10,5.2,you know strang becaus such honest mechan
jerry,0,0,0,0,0,0,0,0,0,0,59,11,4.454545454545454,know probabl the onli honest mechan new york
jerry,0,0,0,0,0,0,0,0,0,0,51,11,3.727272727272727,stole move and use elain
george,0,0,0,0,0,0,0,0,0,1,146,30,3.9,you told david putti your move and you did tell need move you know have move jerri point the candi bar gim bite
jerry,0,0,0,0,0,0,0,0,0,1,31,7,3.571428571428572,can just get open first
george,0,0,0,0,0,0,0,0,0,0,115,20,4.8,believ you hoard sex move out there rub two stick togeth you walk around with zippo
jerry,0,0,0,0,0,0,0,0,0,0,68,13,4.307692307692308,all right all right here hand georg piec the candi bar
george,0,0,0,0,0,0,0,0,0,0,49,9,4.5555555555555545,take bite that good that veri good
george,0,0,0,0,0,0,0,0,0,0,152,25,5.12,yeah much better all right what the move becaus need someth thi woman date like she do her nail dure lovemak
george,0,0,0,0,0,0,0,0,0,0,166,32,4.21875,yeah never seen anyon bore work like dog here give moan someth settl for belch for god sake all right come let have
jerry,0,0,0,0,0,0,0,0,0,0,76,14,4.5,all right georg gon tell you but just wan make sure befor
george,0,0,0,0,0,0,0,0,0,0,65,13,4.076923076923077,yeah yeah yeah the vault put the vault
jerry,0,0,0,0,0,0,0,0,0,0,205,40,4.15,not even question that the point when someth like thi pass along one must certain that go use conscienti way thi not some parlor trick use
jerry,0,0,0,0,0,0,0,0,0,1,69,13,4.384615384615385,all right your bed you got headboard you need headboard
jerry,0,0,0,0,0,0,0,0,0,0,109,18,5.111111111111111,you have more than onefoot differenti your height otherwis you could realli hurt your neck
george,0,0,0,0,0,0,0,0,0,0,43,9,3.888888888888889,tell how much appreci thi
jerry,0,0,0,0,0,0,0,0,0,0,62,11,4.727272727272728,georg you could master thi you never alon again
jerry,0,0,0,0,0,0,0,0,0,0,197,39,4.076923076923077,now the end kind option use the swirl like the swirl comfort with the swirl feel the swirl great capper use the pinch which find littl presumptu
jerry,0,0,0,0,0,0,0,0,0,0,50,9,4.666666666666667,prefer clockwis but not written stone
kramer,0,0,0,0,0,0,0,0,0,0,40,8,4.125,here you buddi show jerri
kramer,0,0,0,0,0,0,0,0,1,1,66,10,5.7,fusilli jerri made from fusilli pasta see the microphon
kramer,0,0,0,0,0,0,0,0,0,0,168,32,4.28125,spare time turn georg you know work one you georg use ravioli see the hard part find pasta that captur the individu
kramer,0,0,0,0,0,0,0,0,0,1,68,11,5.2727272727272725,becaus your silli get hand the fusilli jerri yeah
george,0,0,0,0,0,0,0,0,0,1,32,7,3.7142857142857135,did you get your new plate
kramer,0,0,0,0,0,0,0,0,0,0,106,20,4.35,yeah got new plate but they mix them somebodi got mine and got their vaniti plate
kramer,0,0,0,0,0,0,0,0,1,0,50,8,5.375,yeah assman jerri cosmo kramer the assman
jerry,0,0,0,0,0,0,0,0,0,1,51,9,4.777777777777779,who would order licens plate that say assman
jerry,0,0,0,0,0,0,0,0,0,0,96,22,3.4090909090909087,doe have someon who get lot women could just some guy with big ass
kramer,0,0,0,0,0,0,0,0,0,0,36,7,4.285714285714286,yeah could proctologist
george,0,0,0,0,0,0,0,0,1,0,45,10,3.6,come doctor would put that hi car
kramer,0,0,0,0,0,0,0,0,1,1,430,77,4.5974025974025965,have you ever met proctologist well they usual have veri good sens humor you meet proctologist parti walk away plant yourself there becaus you will hear the funniest stori you ever heard see one want admit them that they stuck someth there never alway accid everi proctologist stori end the same way wa million one shot doc million one
kramer,0,0,0,0,0,0,0,0,1,0,33,6,4.666666666666667,there phone leav
george,0,0,0,0,0,0,0,0,0,0,60,11,4.545454545454546,where you gon stick thi point the fusilli jerri
jerry,0,0,0,0,0,0,0,0,0,0,41,9,3.6666666666666665,tell you where like stick
jerry,0,0,0,0,0,0,0,0,0,1,51,10,4.2,hey what the stori hear you do move
jerry,0,0,0,0,0,0,0,0,0,1,70,15,3.733333333333333,what move move the one told you about you use elain
jerry,0,0,0,0,0,0,0,0,0,0,83,14,5.0,the end the whole thing without the end noth you had noth
jerry,0,0,0,0,0,0,0,0,0,0,37,8,3.75,yeah know you the pinch
jerry,0,0,0,0,0,0,0,0,0,1,96,19,4.105263157894736,you come with your own stuff you steal other peopl you noth but hack
jerry,0,0,0,0,0,0,0,0,0,0,103,22,3.727272727272727,well tell you what you know you wan out town okay but not the citi
george,0,0,0,0,0,0,0,0,0,0,93,15,5.266666666666667,pop hi head out the cover look bit confus you know pleasur you
george,0,0,0,0,0,0,0,0,0,0,45,9,4.111111111111111,sorri just back usual routin
elaine,0,0,0,0,0,0,0,0,4,0,37,8,3.75,god god dave ye ye
kramer,0,0,0,0,0,0,0,0,0,0,139,22,5.363636363636363,call thirtysix twentyfour fortysix think have what you look for pleas the note kramer stumbl into hi car
kramer,0,0,0,0,0,0,0,0,0,0,60,9,5.777777777777778,yeah doctor cosmo kramer point plate proctolog
kramer,0,0,0,0,0,0,0,0,0,0,45,9,4.111111111111111,just get over how fantast you look
kramer,0,0,0,0,0,0,0,0,0,0,38,7,4.571428571428571,yeah thi take twenti year off
jerry,0,0,0,0,0,0,0,0,0,1,102,18,4.722222222222221,you must have done someth wrong you probabl screw the order did you close with the swirl
george,0,0,0,0,0,0,0,0,0,1,33,6,4.666666666666667,suppos close with the swirl
jerry,0,0,0,0,0,0,0,0,0,0,99,20,4.0,god ye you close with the swirl there progress there told you write down
george,0,0,0,0,0,0,0,0,0,0,38,6,5.5,yeah yeah should written down
jerry,0,0,0,0,0,0,0,0,0,1,122,25,3.92,cmon turn georg you know what favor even the move anymor you gon give bad name
jerry,0,0,0,0,0,0,0,0,4,4,172,28,5.178571428571429,hello yeah thi jerri seinfeld what twentyeight hundr dollar that the estim car even anyth gon think about okay bye
george,0,0,0,0,0,0,0,0,0,1,96,20,3.85,what think about putti say what what not gon cheat you
jerry,0,0,0,0,0,0,0,0,0,0,115,25,3.64,had littl fight about the move took her thi other place think they might tri screw
george,0,0,0,0,0,0,0,0,0,1,241,47,4.148936170212766,well cours they tri screw you what you think that what they they can make anyth nobodi know the way you need new johnson rod there johnson rod yeah well you better put one those
elaine,0,0,0,0,0,0,0,0,2,0,64,13,4.0,ye matter fact david putti the move anymor
elaine,0,0,0,0,0,0,0,0,0,0,65,13,4.076923076923077,come with some other move you should see thi thing
elaine,0,0,0,0,0,0,0,0,0,1,131,25,4.28,lot just fancyshm stuff you know what like like big budget movi with stori that goe nowher
elaine,0,0,0,0,0,0,0,0,1,0,212,44,3.8409090909090913,mean thi move good jerri just take lot time and will not stand and allow him perform thi move when perfectli good move just sit the barn do noth
george,0,0,0,0,0,0,0,0,0,1,81,17,3.8235294117647056,let ask you question thi new move there knuckl involv ani way
elaine,0,0,0,0,0,0,0,0,0,0,35,8,3.5,ye matter fact there
jerry,0,0,0,0,0,0,0,0,0,1,79,17,3.7058823529411766,listen need you favor when the next time you gon see him
jerry,0,0,0,0,0,0,0,0,0,0,88,19,3.684210526315789,you got get estim car from him think thi garag tri screw
elaine,0,0,0,0,0,0,0,0,0,2,42,9,3.7777777777777777,estim how suppos that
jerry,0,0,0,0,0,0,0,0,0,0,148,28,4.321428571428571,well look here the work order with everyth that broke just kind bring the right time and find out hand elain the work order
elaine,0,0,0,0,0,0,0,0,0,2,95,18,4.333333333333333,take the work order and point the fusilli jerri sit the tabl what what thi
george,0,0,0,0,0,0,0,0,0,0,43,8,4.5,all right listen see you guy later
elaine,0,0,0,0,0,0,0,0,0,0,31,7,3.571428571428572,hey let ask you question
elaine,0,0,0,0,0,0,0,0,0,1,36,7,4.285714285714286,what you charg for blown shock
elaine,0,0,0,0,0,0,0,0,0,0,63,10,5.4,noth noth just take interest what you
elaine,0,0,0,0,0,0,0,0,0,0,36,6,5.166666666666667,ani kind swedish car
elaine,0,0,0,0,0,0,0,0,0,1,33,7,3.8571428571428568,that with the part and labor
elaine,0,0,0,0,0,0,0,0,0,0,50,9,4.666666666666667,david pleas not the knuckl
george,0,0,0,0,0,0,0,0,0,0,43,7,5.285714285714286,noth know just littl dirt
george,0,0,0,0,0,0,0,0,1,0,57,10,4.8,veri complic move could rememb all
george,0,0,0,0,0,0,0,0,1,0,31,6,4.333333333333333,you know not the sat
jerry,0,0,0,0,0,0,0,0,0,2,68,11,5.2727272727272725,sixteen hundr dollar that all ooh they are rip off
elaine,0,0,0,0,0,0,0,0,0,1,28,7,3.1428571428571432,what are you go
jerry,0,0,0,0,0,0,0,0,0,0,64,13,4.0,well that go back putti move worth thi
elaine,0,0,0,0,0,0,0,0,1,1,56,12,3.75,you mean you care doe the move anymor
jerry,0,0,0,0,0,0,0,0,1,2,127,26,3.9230769230769234,are you kid can everi move ever done you know what good mechan worth you compar that sex
jerry,0,0,0,0,0,0,0,0,0,0,43,7,5.285714285714286,realli stop short that good move
kramer,0,0,0,0,0,0,0,0,0,0,65,11,5.0,cmon frank relax even know what you talk about
jerry,0,0,0,0,0,0,0,0,0,0,47,9,4.333333333333333,wa there would have believ
george,0,0,0,0,0,0,0,0,0,0,29,6,4.0,they say thi guy the best
jerry,0,0,0,0,0,0,0,0,0,0,31,6,4.333333333333333,had use corkscrew pasta
kramer,0,0,0,0,0,0,0,0,0,0,45,9,4.111111111111111,jerri jerri come here take look thi
kramer,0,0,0,0,0,0,0,0,0,0,33,8,3.25,the name the boat look
kramer,0,0,0,0,0,0,0,0,2,0,85,13,5.615384615384616,yeah point toward the doctor offic the assman jerri he the assman
kramer,0,0,0,0,0,0,0,0,0,1,86,15,4.8,yeah excus you did ani chanc recent get the wrong licens plate
jerry,0,0,0,0,0,0,0,0,0,2,194,38,4.131578947368421,what time doe your flight get six all right that give six hour then meet you the diplomat club the one without the big red sash okay see you tonight hang
jerry,0,0,0,0,0,0,0,0,0,0,62,14,3.5,yep she not gon back for month but got six hour
elaine,0,0,0,0,0,0,0,0,0,0,35,8,3.5,thought you had show ithaca
jerry,0,0,0,0,0,0,0,0,0,0,118,22,4.409090909090909,but three oclock and then fli right back and meet bridget the diplomat club the airport
elaine,0,0,0,0,0,1,0,0,0,0,93,19,3.947368421052632,well guess what do go pitt and tell him that quit
jerry,0,0,0,0,0,0,0,0,0,1,48,11,3.4545454545454546,that you know never even met the guy
elaine,0,0,0,0,0,0,0,0,0,0,34,7,4.0,had enough marchin
george,0,0,0,0,0,0,0,0,0,0,50,10,4.1,done the march best feel the world
george,0,0,0,0,0,0,0,0,0,0,65,12,4.5,not good that when you realiz all the money you lose
elaine,0,0,0,0,0,0,0,0,0,0,25,6,3.333333333333333,thi wish luck
jerry,0,0,0,0,0,0,0,0,2,0,40,8,4.125,get march goin march she exit
george,0,0,0,0,0,0,0,0,0,0,36,7,4.285714285714286,jerri need borrow your camera
george,0,0,0,0,0,0,0,0,0,0,74,17,3.4117647058823533,well wan put pictur and boss morgan the offic
george,0,0,0,0,0,0,0,0,0,0,75,15,4.066666666666666,they reorgan the staff and thin ice with thi guy
jerry,0,0,0,0,0,0,0,0,0,1,67,11,5.181818181818182,put thi guy pictur your desk littl transpar
elaine,0,0,0,0,0,1,0,0,0,0,39,8,4.0,pitt have someth tell you
elaine,0,0,0,0,0,1,0,0,0,0,122,22,4.590909090909091,pitt you must you have check with the pharmaci befor you combin anyth with your heart medicin
elaine,0,0,0,0,0,1,0,0,0,0,88,19,3.684210526315789,want anyth happen you pitt want you live long long time
george,0,0,0,0,0,0,0,0,0,1,101,20,4.1,hold camera look thi onli have one pictur left how bout shot and morgan
george,0,0,0,0,0,0,0,0,2,3,212,42,4.071428571428571,whi becaus team cmon would you take thi for dear thank you veri much here morgan anyon ever tell you you look lot like sugar ray leonard yeah you must get that all the time
george,0,0,0,0,0,0,0,0,0,0,56,10,4.7,not racial thing there realli resembl
elaine,0,0,0,0,0,0,0,0,0,1,88,17,4.235294117647058,well gave the morn off wa do littl shop how did thi happen
elaine,0,0,0,0,0,1,0,0,0,0,55,10,4.6,pitt you were spose talk with the pharmacist
elaine,0,0,0,0,0,0,0,0,0,0,50,9,4.666666666666667,gon and call that pharmacist she exit
