character_label,lomez,sacamano,devola,steinbrenner,newman,pitt,peterman,kruger,exclam_cnt,question_cnt,quote_len,num_words,avg_len_word,text_proc
elaine,0,0,0,0,0,0,0,0,0,0,59,13,3.615384615384616,well cracker bowl could meal
jerry,0,0,0,0,0,0,0,0,0,0,44,9,4.0,talk aunt sylvia
elaine,0,0,0,0,0,0,0,0,0,0,28,6,3.8333333333333335,simon jerri
jerry,0,0,0,0,0,0,0,0,0,1,65,13,4.076923076923077,well money need pull bill
jerry,0,0,0,0,0,0,0,0,0,2,31,7,3.571428571428572,work
jerry,0,0,0,0,0,0,0,0,0,1,30,6,4.166666666666667,said anyth
jerry,0,0,0,0,0,0,0,0,0,1,30,6,4.166666666666667,go say anyth
george,0,0,0,0,0,0,0,0,0,0,101,21,3.8571428571428568,waiv arm quickli tabl nix convers
george,0,0,0,0,0,0,0,0,0,0,38,9,3.333333333333333,ill ill bowl chili
jerry,0,0,0,0,0,0,0,0,0,0,29,6,4.0,ill egg white omelet
george,0,0,0,0,0,0,0,0,0,2,38,8,3.875,gon hear
george,0,0,0,0,0,0,0,0,0,1,110,21,4.285714285714286,feel tension use banter put menu back frustrat banter
jerry,0,0,0,0,0,0,0,0,0,0,111,23,3.8695652173913038,kenni slide sit georg jerri slide end booth seat
jerry,0,0,0,0,0,0,0,0,0,0,56,13,3.3846153846153846,actual put last night slept
jerry,0,0,0,0,0,0,0,0,0,1,29,6,4.0,get sandwich
jerry,0,0,0,0,0,0,0,0,0,0,57,13,3.4615384615384617,nod head cha
jerry,0,0,0,0,0,0,0,0,0,0,43,10,3.4,meal stock buddi boy
jerry,0,0,0,0,0,0,0,0,0,0,45,10,3.6,ye soup sandwich meal
jerry,0,0,0,0,0,0,0,0,0,0,59,9,5.666666666666668,matter complet transact
kramer,0,0,0,0,0,0,0,0,0,0,61,12,4.166666666666667,georg spoke hild friend
kramer,0,0,0,0,0,0,0,0,0,0,45,9,4.111111111111111,boyfriend made
elaine,0,0,0,0,0,0,0,0,0,0,177,34,4.235294117647058,get beer expect chang lean forward bring hand togeth front sit couch
jerry,0,0,0,0,0,0,0,0,0,1,61,9,5.888888888888888,leav put item refriger
elaine,0,0,0,0,0,0,0,0,0,0,121,22,4.545454545454546,day although hint stay fortun money prospect smile
jerry,0,0,0,0,0,0,0,0,1,2,237,47,4.0638297872340425,phone sorri bania go well told order soup dinner go dinner sandwich bowl soup goodby
jerry,0,0,0,0,0,0,0,0,0,1,28,6,3.8333333333333335,size suit
jerry,0,0,0,0,0,0,0,0,0,1,48,8,5.125,perfect brandnew armani suit want
jerry,0,0,0,0,0,0,0,0,0,0,98,19,4.2105263157894735,great stand sight elain here car key toss key
jerry,0,0,0,0,0,0,0,0,0,0,39,9,3.4444444444444446,suit gave away
jerry,0,0,0,0,0,0,0,0,0,0,41,7,5.0,well gone sorri goodby bania
kramer,0,0,0,0,0,0,0,0,0,1,77,13,5.0,glanc around apt well everyth clap
kramer,0,0,0,0,0,0,0,0,0,1,33,6,4.666666666666667,good clap go
jerry,0,0,0,0,0,0,0,0,0,1,56,11,4.181818181818182,want food cha nod head
kramer,0,0,0,0,0,0,0,0,0,0,229,44,4.227272727272728,hild waitress tell hungri want food back without food gon troubl voic get realli high pitch last sentenc
kramer,0,0,0,0,0,0,0,0,0,0,66,13,4.153846153846153,thank buddi goe fridg pull thing
kramer,0,0,0,0,0,0,0,0,0,0,65,12,4.5,thing peanut butter chees
jerry,0,0,0,0,0,0,0,0,0,2,61,14,3.4285714285714284,go eat
george,0,0,0,0,0,0,0,0,0,0,42,8,4.375,uncomfort
jerry,0,0,0,0,0,0,0,0,0,2,69,14,4.0,wwhat say go anymor
jerry,0,0,0,0,0,0,0,0,0,0,69,14,4.0,eat anymor took waitress walk
george,0,0,0,0,0,0,0,0,0,1,43,7,5.285714285714286,differ let reggi
elaine,0,0,0,0,0,0,0,0,0,1,36,6,5.166666666666667,reggi eat anyth
george,0,0,0,0,0,0,0,0,0,1,94,19,4.0,make big salad think one make big salad
elaine,0,0,0,0,0,0,0,0,0,0,32,6,4.5,let reggi
jerry,0,0,0,0,0,0,0,0,0,2,44,9,4.0,go simon leav
elaine,0,0,0,0,0,0,0,0,0,0,32,7,3.7142857142857135,ahh wait till hear
elaine,0,0,0,0,0,0,0,0,0,0,51,11,3.727272727272727,simon pick woman front
jerry,0,0,0,0,0,0,0,0,0,0,90,19,3.7894736842105265,look make point say menu egg white omelet look
george,0,0,0,0,0,0,0,0,2,0,40,9,3.555555555555556,yoke kill
jerry,0,0,0,0,0,0,0,0,0,1,44,10,3.5,hild get egg white omelet
jerry,0,0,0,0,0,0,0,0,0,0,44,8,4.625,give western unhappi
george,0,0,0,0,0,0,0,0,0,0,51,10,4.2,tell whatcha want make
elaine,0,0,0,0,0,0,0,0,0,0,52,11,3.8181818181818175,salad bigger lot stuff
elaine,0,0,0,0,0,0,0,0,0,1,31,8,3.0,could put big bowl
elaine,0,0,0,0,0,0,0,0,0,0,39,9,3.4444444444444446,give cup decaf
george,0,0,0,0,0,0,0,0,0,0,83,17,3.941176470588236,mean fair go year week
george,0,0,0,0,0,0,0,0,1,0,65,13,4.076923076923077,anyon forc leav place
george,0,0,0,0,0,0,0,0,0,1,103,22,3.727272727272727,could get fire way could happen mean get fire
george,0,0,0,0,0,0,0,0,0,1,48,10,3.9,well get someon els fire
jerry,0,0,0,0,0,0,0,0,0,0,104,19,4.526315789473684,well see got appli principl get fire redirect outwardli
jerry,0,0,0,0,0,0,0,0,0,0,44,7,5.428571428571429,well noth left food
kramer,0,0,0,0,0,0,0,0,0,1,230,39,4.9230769230769225,food well got someth rummag jerri cupboard refriger back food expect someth jerri blood sugar drop
kramer,0,0,0,0,0,0,0,0,0,0,64,13,4.0,see alreadi bad mood got fire
kramer,0,0,0,0,0,0,0,0,0,0,80,16,4.0625,call coupl time manag didnt
elaine,0,0,0,0,0,0,0,0,0,0,79,15,4.333333333333333,simon definit go back meet return key
jerry,0,0,0,0,0,0,0,0,0,1,35,7,4.142857142857143,boy real bounder
elaine,0,0,0,0,0,0,0,0,0,0,32,6,4.5,ye one bounder
elaine,0,0,0,0,0,0,0,0,0,0,24,6,3.1666666666666665,small laugh
jerry,0,0,0,0,0,0,0,0,0,1,78,16,3.9375,want half omelet hold omelet plate bania
elaine,0,0,0,0,0,0,0,0,0,1,82,15,4.533333333333333,turn toward lunch counter kenni still want get suit back
elaine,0,0,0,0,0,0,0,0,0,0,55,10,4.6,goe point simon walk door
george,0,0,0,0,0,0,0,0,0,0,100,21,3.809523809523809,think vic done homework volvo car one want
jerry,0,0,0,0,0,0,0,0,0,0,38,6,5.5,okay tim welcom hang
jerry,0,0,0,0,0,0,0,0,0,1,359,59,5.101694915254237,ye want address friend go invit nightbeforethanksgiv parti elain rais hand triumphantli gleefulli strut way kitchen got great apart street overlook inflat huge balloon maci thankgiv day parad
elaine,0,0,0,0,0,0,0,0,0,1,106,21,4.095238095238095,alway big crush tim whatley ask punctuat shove jerri
jerry,0,0,0,0,0,0,0,0,0,0,60,13,3.692307692307693,dentist want dentist
jerry,0,0,0,0,0,0,0,0,0,0,225,38,4.947368421052632,alway critic brush techniqu drive crazi mimic brush teeth away gum door open littl georg jangl key new car jerri elain enter
jerry,0,0,0,0,0,0,0,0,1,1,27,6,3.6666666666666665,get volvo
george,0,0,0,0,0,0,0,0,0,0,40,9,3.555555555555556,decid lebaron
jerry,0,0,0,0,0,0,0,0,0,0,42,8,4.375,thought consum said volvo car
george,0,0,0,0,0,0,0,0,0,0,59,11,4.454545454545454,well mayb good enough jon voight
george,0,0,0,0,0,0,0,0,0,0,71,13,4.538461538461538,happen previou owner vehicl
jerry,0,0,0,0,0,0,0,0,0,1,51,10,4.2,bought car belong jon voight
jerry,0,0,0,0,0,0,0,0,0,0,86,16,4.4375,think ye ye idea tell peopl drive jon voight car
george,0,0,0,0,0,0,0,0,0,0,29,6,4.0,alright mayb
elaine,0,0,0,0,0,0,0,0,0,0,165,28,4.928571428571429,never even seen car mean look movi car deliver cano midnight cowboy boot runaway train runaway train kramer enter
kramer,0,0,0,0,0,0,0,0,0,1,197,38,4.2105263157894735,jerri shoe repair place end block well get busi gon shut make way one gourmet coffe cooki store
kramer,0,0,0,0,0,0,0,0,0,1,219,38,4.789473684210527,cours bunch yuppi gogo corpor takeov lifestyl drive mom pop store destroy fabric neighborhood
george,0,0,0,0,0,0,0,0,0,1,129,27,3.814814814814815,well great mom pop store let tell someth mom pop ran store would shop
kramer,0,0,0,0,0,0,0,0,0,0,139,27,4.185185185185185,bogambo neighborhood year come jerri got pair shoe need cobblin
jerry,0,0,0,0,0,0,0,0,0,0,62,13,3.8461538461538463,realli wear kind shoe cobbl
kramer,0,0,0,0,0,0,0,0,0,1,83,13,5.461538461538462,well sneaker clean complet detail
kramer,0,0,0,0,0,0,0,0,0,1,88,14,5.357142857142857,well sneaker belong neighbor jerri seinfeld comedian
kramer,0,0,0,0,0,0,0,0,0,0,35,7,4.142857142857143,well got peter pan complex
kramer,0,0,0,0,0,0,0,0,0,0,42,9,3.7777777777777777,well rush wipe nose
kramer,0,0,0,0,0,0,0,0,0,0,36,6,5.166666666666667,keep get noseble
kramer,0,0,0,0,0,0,0,0,0,1,132,25,4.32,lie couch crack back head armrest ceil mom pop look
kramer,0,0,0,0,0,0,0,0,0,0,104,17,5.176470588235294,well got wire stick everi way look danger call electrician
kramer,0,0,0,0,0,0,0,0,0,0,56,10,4.7,well place could blow minut
elaine,0,0,0,0,0,0,0,0,0,0,28,6,3.8333333333333335,still work
elaine,0,0,0,0,0,0,0,0,0,0,48,7,6.0,arti shaw honeysuckl jump song end
elaine,0,0,0,0,0,0,0,0,0,0,62,12,4.25,father use huge collect big band record
elaine,0,0,0,0,0,1,0,0,0,1,84,16,4.3125,pitt would want hold onto rope woodi woodpeck balloon
elaine,0,0,0,0,0,0,0,0,0,0,58,12,3.9166666666666665,alright best turn radio
elaine,0,0,0,0,0,0,0,0,1,1,31,7,3.571428571428572,shut hear
elaine,0,0,0,0,0,0,0,0,3,0,80,15,4.4,got next stop pottersvil grab phone call
george,0,0,0,0,0,0,0,0,0,0,63,13,3.9230769230769234,gon love car even jon voight
jerry,0,0,0,0,0,0,0,0,0,0,106,21,4.095238095238095,jon voight seem kind strang reason buy car might driven
george,0,0,0,0,0,0,0,0,0,2,67,13,4.230769230769232,mean might think realli own car
george,0,0,0,0,0,0,0,0,0,2,110,22,4.045454545454546,well would guy make someth name could pick settl jon voight
jerry,0,0,0,0,0,0,0,0,0,0,97,20,3.9,see geniu said liam neeson make
george,0,0,0,0,0,0,0,0,0,2,209,38,4.526315789473684,neeson compar liam neeson jon voight jerri talk joe buck play joe buck oskar schindler cake walk open car door jerri jerri get
jerry,0,0,0,0,0,0,0,0,0,0,35,8,3.5,look step gum
george,0,0,0,0,0,0,0,0,0,0,58,11,4.363636363636363,whoa whoa get car gummi shoe
jerry,0,0,0,0,0,0,0,0,0,0,77,12,5.5,alright chang shoe head back apart georg follow
george,0,0,0,0,0,0,0,0,0,0,41,7,5.0,liam neeson american
jerry,0,0,0,0,0,0,0,0,0,0,81,16,4.125,let get clean pair goe room georg stride window
george,0,0,0,0,0,0,0,0,0,0,107,16,5.75,everybodi talkin hear word sayin drivin around jon voight car
jerry,0,0,0,0,0,0,0,0,2,1,125,22,4.727272727272728,kramer hear kramer door slam open shut kramer enter jerri come room sneaker
kramer,0,0,0,0,0,0,0,0,0,0,45,6,6.666666666666668,well obvious miscommun
jerry,0,0,0,0,0,0,0,0,0,1,41,8,4.25,obvious suppos wear
kramer,0,0,0,0,0,0,0,0,0,0,139,26,4.384615384615385,jerri left pair goe jerri room come pair cowboy boot cmon put boot
kramer,0,0,0,0,0,0,0,0,0,0,64,13,4.0,cmon tri jerri sit put boot
jerry,0,0,0,0,0,0,0,0,2,0,151,30,4.066666666666666,work club dalla one time could afford pay gave wear stand look ridicul
kramer,0,0,0,0,0,0,0,0,1,1,32,7,3.7142857142857135,look cowboy
jerry,0,0,0,0,0,0,0,0,1,0,30,7,3.4285714285714284,wan cowboy
kramer,0,0,0,0,0,0,0,0,0,1,111,21,4.333333333333333,stop friend tim dentist got invit thanksgiv eve parti
jerry,0,0,0,0,0,0,0,0,0,0,42,8,4.375,get one
jerry,0,0,0,0,0,0,0,0,0,0,103,20,4.2,call ask elain address sure mean invit
jerry,0,0,0,0,0,0,0,0,0,1,101,20,4.1,would call someon ask two address invit parti
jerry,0,0,0,0,0,0,0,0,0,0,70,13,4.461538461538462,callin elain see find anyth tim whatley
george,0,0,0,0,0,0,0,0,0,0,52,9,4.888888888888889,got jon voight lebaron jingl key
kramer,0,0,0,0,0,0,0,0,1,1,115,21,4.523809523809524,afternoon mom afternoon pop got crack sidewalk oughta get fix
jerry,0,0,0,0,0,0,0,0,1,0,37,7,4.428571428571429,cmon put top novemb
jerry,0,0,0,0,0,0,0,0,0,0,93,16,4.875,let check glove box open glove compart take pencil pencil
george,0,0,0,0,0,0,0,0,1,0,57,7,7.2857142857142865,think sure jon voight pencil
jerry,0,0,0,0,0,0,0,0,0,1,127,21,5.095238095238095,jon voight teeth mark look owner manual owner manual car own jon voight
jerry,0,0,0,0,0,0,0,0,0,0,41,8,4.25,except jon spell john
jerry,0,0,0,0,0,0,0,0,0,1,40,7,4.857142857142857,jon voight spell name jon
jerry,0,0,0,0,0,0,0,0,1,0,131,22,5.0,noth sure jon probabl mispel name sometim spell jerri laugh uproari
george,0,0,0,0,0,0,0,0,2,0,82,15,4.533333333333333,heard get ruin whole experi
jerry,0,0,0,0,0,0,0,0,2,0,41,6,6.0,look gregori peck bicycl
george,0,0,0,0,0,0,0,0,2,0,101,19,4.368421052631579,get jerri get georg drive away coupl guy notic jerri cowboy boot
jerry,0,0,0,0,0,0,0,0,0,0,78,14,4.642857142857143,even touch trip stupid cowboy boot
george,0,0,0,0,0,0,0,0,0,0,59,11,4.454545454545454,anyway sorri throw car
jerry,0,0,0,0,0,0,0,0,0,0,30,6,4.166666666666667,realli seem enjoy
george,0,0,0,0,0,0,0,0,0,0,194,38,4.131578947368421,kinda fun elain give jerri cold cloth jaw mayb name realli john chang jon show busi well jon lot zippier
george,0,0,0,0,0,0,0,0,0,1,135,23,4.913043478260869,would find someth wait minut think got entir yanke organ dispos
george,0,0,0,0,0,0,0,0,0,0,41,7,5.0,heh see later exit
elaine,0,0,0,0,0,0,0,0,0,0,50,10,4.1,jerom littl snoop around
jerry,0,0,0,0,0,0,0,0,1,1,30,6,4.166666666666667,find loi
elaine,0,0,0,0,0,0,0,0,0,0,32,6,4.5,well talk tim whatley
elaine,0,0,0,0,0,0,0,0,0,1,47,8,5.0,ask jerri bring anyth
elaine,0,0,0,0,0,0,0,0,0,1,53,8,5.75,mmmm said would jerri bring anyth
jerry,0,0,0,0,0,0,0,0,0,0,42,8,4.375,alright let ask question
jerry,0,0,0,0,0,0,0,0,0,3,146,24,5.125,word emphas say would jerri bring anyth would jerri bring anyth emphas jerri bring
jerry,0,0,0,0,0,0,0,0,0,1,96,19,4.105263157894736,hell parti even want begin kramer enter
kramer,0,0,0,0,0,0,0,0,0,1,156,33,3.7575757575757582,well saw mom pop morn went store way home place empti everyth gone mom pop vrooop vanish
jerry,0,0,0,0,0,0,0,0,0,1,28,6,3.8333333333333335,sneaker gone
kramer,0,0,0,0,0,0,0,0,0,0,112,22,4.136363636363637,afraid tip iceberg ask around even kid
jerry,0,0,0,0,0,0,0,0,1,1,39,9,3.4444444444444446,mom pop even mom pop
kramer,0,0,0,0,0,0,0,0,0,0,68,14,3.928571428571429,act jerri con score big time
elaine,0,0,0,0,0,0,0,0,0,0,131,21,5.285714285714286,mom pop plan move neighborhood establish trust year run jerri sneaker
elaine,0,0,0,0,0,1,0,0,0,0,84,17,4.0,got dixieland deli pick pitt secur pass parad
jerry,0,0,0,0,0,0,0,0,0,1,91,16,4.75,want hold rope underneath woodi woodpeck thanksgiv day parad
elaine,0,0,0,0,0,0,0,0,0,0,77,11,6.090909090909091,find laugh intox laugh woodi woodpeck exit
george,0,0,0,0,0,0,0,0,0,1,119,21,4.714285714285714,well think need special day stadium joe pepiton day jon voight day
george,0,0,0,0,0,0,0,0,0,0,82,17,3.882352941176471,suppos suggest liam neeson day pat back
elaine,0,0,0,0,0,0,0,0,0,1,122,20,5.15,next stop pottersvil group unimpress give pass
kramer,0,0,0,0,0,0,0,0,0,0,108,23,3.739130434782609,man take kleenex put head back jon voight come doorway hail cab
kramer,0,0,0,0,0,0,0,0,3,1,343,59,4.830508474576272,jon voight jon voight voight wave kramer hurriedli get cab kramer run car listen ask someth listen listen lean open back window cab defens voight grab kramer arm bite kramer scream cab speed leav kramer street stun
george,0,0,0,0,0,0,0,0,0,1,78,15,4.266666666666667,alway doubt car jaw still hurt
jerry,0,0,0,0,0,0,0,0,0,0,81,16,4.125,swollen think may chip tooth fell yesterday
george,0,0,0,0,0,0,0,0,0,0,45,9,4.111111111111111,somebodi take look
jerry,0,0,0,0,0,0,0,0,0,0,86,13,5.6923076923076925,call dentist day nobodi work day thanksgiv
jerry,0,0,0,0,0,0,0,0,0,0,32,7,3.7142857142857135,invit
george,0,0,0,0,0,0,0,0,0,0,50,10,4.1,well go lot dentist
george,0,0,0,0,0,0,0,0,0,0,47,9,4.333333333333333,want suffer weekend
jerry,0,0,0,0,0,0,0,0,0,0,93,18,4.222222222222221,got see dentist killin well take chanc togeth
george,0,0,0,0,0,0,0,0,0,0,31,6,4.333333333333333,mayb meet
jerry,0,0,0,0,0,0,0,0,0,1,29,7,3.2857142857142856,want
george,0,0,0,0,0,0,0,0,0,1,141,30,3.733333333333333,jerri guy went way invit gon feel show uninvit unwelcom intrud
jerry,0,0,0,0,0,0,0,0,0,2,94,19,4.0,way feel place kramer enter find sneaker yet
kramer,0,0,0,0,0,0,0,0,0,1,100,20,4.05,georg run somebodi might interest jon voight actor
george,0,0,0,0,0,0,0,0,1,2,52,11,3.8181818181818175,jon voight kiddin talk
kramer,0,0,0,0,0,0,0,0,0,0,34,6,4.833333333333333,well littl standoffish
george,0,0,0,0,0,0,0,0,0,1,39,8,4.0,ask car
kramer,0,0,0,0,0,0,0,0,0,0,137,26,4.307692307692308,could cab pull away howev make impress pull sleev show georg arm look
kramer,0,0,0,0,0,0,0,0,0,0,27,6,3.6666666666666665,tooth mark bit
jerry,0,0,0,0,0,0,0,0,0,1,28,6,3.8333333333333335,well vampir
kramer,0,0,0,0,0,0,0,0,0,0,60,11,4.545454545454546,justifi thought go wallet
kramer,0,0,0,0,0,0,0,0,1,1,164,34,3.852941176470588,got pencil bite mark get train eye match see whether drive jon voight car
george,0,0,0,0,0,0,0,0,0,0,42,8,4.375,wait minut wait stupid
george,0,0,0,0,0,0,0,0,0,2,60,11,4.545454545454546,possibl mean bite mark
jerry,0,0,0,0,0,0,0,0,0,0,87,16,4.5,gon show parti chewedup pencil kramer gnarl arm
george,0,0,0,0,0,0,0,0,0,0,38,8,3.875,worth shot goe door
jerry,0,0,0,0,0,0,0,0,0,1,47,9,4.333333333333333,kramer wan parti togeth
kramer,0,0,0,0,0,0,0,0,0,0,96,15,5.466666666666668,jerri look come invit guest aid abet partycrash
jerry,0,0,0,0,0,0,0,0,0,4,125,22,4.727272727272728,excus dentist dentist guy shake head jerri move anoth guy dentist dentist
george,0,0,0,0,0,0,0,0,0,1,64,12,4.416666666666667,balloon big deal see woodi woodpeck
kramer,0,0,0,0,0,0,0,0,0,1,40,7,4.857142857142857,got problem woodi woodpeck
george,0,0,0,0,0,0,0,0,0,2,45,9,4.111111111111111,sort instig
jerry,0,0,0,0,0,0,0,0,0,1,36,7,4.285714285714286,elain get messag
elaine,0,0,0,0,0,0,0,0,0,2,122,24,4.125,hear word say stuck dixieland deli day head still ring tim
jerry,0,0,0,0,0,0,0,0,0,1,40,7,4.857142857142857,empir state build
elaine,0,0,0,0,0,0,0,0,0,0,32,8,3.125,told hear word
george,0,0,0,0,0,0,0,0,1,0,82,16,4.1875,watch arm tim listen want bother busi
george,0,0,0,0,0,0,0,0,0,0,88,16,4.5625,let show someth take look anoth guy parti interrupt
kramer,0,0,0,0,0,0,0,0,0,0,50,10,4.1,come tim walk jerri
jerry,0,0,0,0,0,0,0,0,0,1,108,19,4.7368421052631575,say jerri think show jerri think show elain come
george,0,0,0,0,0,0,0,0,0,1,105,20,4.3,let ask someth could tell teeth mark someon arm match teeth mark pencil
george,0,0,0,0,0,0,0,0,0,0,45,8,4.75,got whole car downstair
george,0,0,0,0,0,0,0,0,4,0,52,11,3.8181818181818175,ye ye one jon voight
jerry,0,0,0,0,0,0,0,0,0,0,32,7,3.7142857142857135,quick peek agoni
jerry,0,0,0,0,0,0,0,0,0,0,202,37,4.486486486486488,one back tilt head back knock elain trophi window loud hiss sound commot heard street everyon run window look
jerry,0,0,0,0,0,1,0,0,0,2,167,31,4.419354838709677,especi big kid front pitt shown televis tri hold deflat woodi balloon old phone ring
jerry,0,0,0,0,0,0,0,0,1,1,132,25,4.32,address garag sale okay thank much kramer found mom pop sellin sneaker
kramer,0,0,0,0,0,0,0,0,0,1,39,7,4.714285714285714,well get parsippani
kramer,0,0,0,0,0,0,0,0,0,0,47,7,5.857142857142858,jerri noseble start
jerry,0,0,0,0,0,0,0,0,0,0,38,8,3.875,mayb get hospit
kramer,0,0,0,0,0,0,0,0,1,0,70,14,4.071428571428571,goin bellevu look fallin apart
george,0,0,0,0,0,0,0,0,0,0,75,16,3.75,well actual go secretari get interview
jerry,0,0,0,0,0,0,0,0,0,0,75,12,5.333333333333333,incred six month ago take messag mother
george,0,0,0,0,0,0,0,0,0,0,59,11,4.454545454545454,someon go take messag
jerry,0,0,0,0,0,0,0,0,0,1,86,18,3.8333333333333335,woman plan hire go spoke model categori
george,0,0,0,0,0,0,0,0,0,0,204,39,4.256410256410256,sure could tomato rout given lot thought jerri frustrat ill never get work done complet go total effici abil
jerry,0,0,0,0,0,0,0,0,0,0,57,12,3.8333333333333335,got stuff mother fur coat storag
jerry,0,0,0,0,0,0,0,0,0,0,68,14,3.928571428571429,keep apart come florida
jerry,0,0,0,0,0,0,0,0,0,0,27,6,3.6666666666666665,said
jerry,0,0,0,0,0,0,0,0,0,0,43,8,4.5,ye realli accentu bust line
george,0,0,0,0,0,0,0,0,0,0,341,59,4.796610169491525,look resum well miss coggin obvious qualifi job necessari skill experi extrem attract gorgeou look even rememb name afraid go work crumpl resum ball thank come
george,0,0,0,0,0,0,0,0,0,0,244,45,4.4444444444444455,lusciou ravish would give red meat get glimps bra terribl sorri georg attract femal applic stand georg reach across desk shake hand come
elaine,0,0,0,0,0,0,0,0,0,0,164,31,4.32258064516129,barney huge sale tri dress hold garment bag toward jerri stun stun could take eye
elaine,0,0,0,0,0,0,0,0,0,0,65,15,3.4,put home look carri twin
jerry,0,0,0,0,0,0,0,0,0,0,59,8,6.5,say store hotsytotsi home hotsynotsi
elaine,0,0,0,0,0,0,0,0,0,0,61,12,4.166666666666667,exactli anyway got return
jerry,0,0,0,0,0,0,0,0,0,1,38,8,3.875,thought go movi
elaine,0,0,0,0,0,0,0,0,0,0,114,23,4.0,ill tri tell think turn goe bedroom chang cloth
george,0,0,0,0,0,0,0,0,0,0,178,32,4.59375,elain georg hang raincoat next door tell jerri secretari incred georg clap hand didnt one
jerry,0,0,0,0,0,0,0,0,0,1,29,6,4.0,didnt job
george,0,0,0,0,0,0,0,0,0,0,143,26,4.538461538461538,perhap hehe walk everyth organ messag appoint tell proud go ade
jerry,0,0,0,0,0,0,0,0,0,0,109,19,4.789473684210527,lesser man would crumbl would gone dish sure fire sexualharass suit
elaine,0,0,0,0,0,0,0,0,1,0,58,10,4.9,throw arm answer
jerry,0,0,0,0,0,0,0,0,0,0,31,7,3.571428571428572,got waist thing
george,0,0,0,0,0,0,0,0,0,0,54,10,4.5,arm look someth hang kosher deli
george,0,0,0,0,0,0,0,0,0,1,25,6,3.333333333333333,well whad buy
elaine,0,0,0,0,0,0,0,0,0,0,183,35,4.257142857142857,buy mirror barney look fabul woman walk said look demi sound moor indec propos
george,0,0,0,0,0,0,0,0,0,2,57,12,3.8333333333333335,demi sound thought demi
jerry,0,0,0,0,0,0,0,0,0,0,51,11,3.727272727272727,think demi sound
george,0,0,0,0,0,0,0,0,0,1,103,18,4.777777777777779,realli never heard semi sound tractortrail jerri nod agreement
elaine,0,0,0,0,0,0,0,0,1,0,225,41,4.512195121951219,wait minut clap hand wait minut go skinni mirror push georg jerri respect chest arm extend one arm recoil surpris
elaine,0,0,0,0,0,0,0,0,1,0,88,14,5.357142857142857,skinni mirror barney skinni mirror make look pound lighter
elaine,0,0,0,0,0,0,0,0,0,2,99,21,3.761904761904762,hand hip think would bought dress look barney
george,0,0,0,0,0,0,0,0,0,0,87,16,4.5,jerri jerri nod agreement think might someth
kramer,0,0,0,0,0,0,0,0,0,1,38,8,3.875,whoa dress
elaine,0,0,0,0,0,0,0,0,0,0,38,7,4.571428571428571,return dress barney
jerry,0,0,0,0,0,0,0,0,0,0,38,8,3.875,tomorrow well movi
kramer,0,0,0,0,0,0,0,0,0,0,135,23,4.913043478260869,look go mayb could pick super hydrat totalprotect moistur uva
kramer,0,0,0,0,0,0,0,0,0,0,62,13,3.8461538461538463,look ill tell sale
kramer,0,0,0,0,0,0,0,0,0,0,40,7,4.857142857142857,ill meetcha well lunch
kramer,0,0,0,0,0,0,0,0,0,0,291,56,4.214285714285714,well well get never get spend time togeth sure littl group look gestur toward georg jerri elain walk back bedroom chang dress kramer scratch head sort disbelief
george,0,0,0,0,0,0,0,0,0,0,125,24,4.25,assum strike resolv april play angel let clear floor anaheim hotel
george,0,0,0,0,0,0,0,0,0,0,46,9,4.222222222222221,ade wonder georg laugh
george,0,0,0,0,0,0,0,0,0,0,70,15,3.733333333333333,ade tell never met anybodi effici
george,0,0,0,0,0,0,0,0,0,0,57,10,4.8,mean marvel organ
george,0,0,0,0,0,0,0,0,0,0,84,15,4.666666666666667,think someth snap finger one step ahead
george,0,0,0,0,0,0,0,0,0,1,149,32,3.6875,coyli look run finger along top chair back front think
elaine,0,0,0,0,0,0,0,0,0,0,80,15,4.4,cant believ made wife killer put glove gim break
kramer,0,0,0,0,0,0,0,0,0,0,33,7,3.8571428571428568,need someth write
jerry,0,0,0,0,0,0,0,0,0,0,40,8,4.125,well got dryclean stub
kramer,0,0,0,0,0,0,0,0,0,0,77,14,4.571428571428571,gust met uma therman give telephon number uma jerri uma
kramer,0,0,0,0,0,0,0,0,0,0,78,16,3.9375,well time talk rush back theater
jerry,0,0,0,0,0,0,0,0,0,1,134,22,5.136363636363637,got kavorca look toward theater door jerri notic one movi goer willi dryclean
jerry,0,0,0,0,0,0,0,0,0,0,73,14,4.285714285714286,went think wear houndstooth jacket
elaine,0,0,0,0,0,0,0,0,0,1,43,8,4.5,would wear jacket
jerry,0,0,0,0,0,0,0,0,0,0,88,17,4.235294117647058,look jacket brought dryclean compliment
kramer,0,0,0,0,0,0,0,0,0,0,48,10,3.9,got uma uma uma look ticket
kramer,0,0,0,0,0,0,0,0,0,0,52,10,4.3,taxi walk camera
george,0,0,0,0,0,0,0,0,1,0,44,10,3.5,ade ahh ahh give rais
jerry,0,0,0,0,0,0,0,0,0,0,88,19,3.684210526315789,sex sudden blurt give rais
jerry,0,0,0,0,0,0,0,0,0,1,73,14,4.285714285714286,quick sidebar anyway author give rais
george,0,0,0,0,0,0,0,0,0,0,25,6,3.333333333333333,awar
jerry,0,0,0,0,0,0,0,0,0,0,97,18,4.4444444444444455,grate sex shout anyth come head
jerry,0,0,0,0,0,0,0,0,0,0,47,9,4.333333333333333,well mayb think bawdi talk
george,0,0,0,0,0,0,0,0,0,0,35,7,4.142857142857143,didnt say bawdi thing
